anio,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
2015.0,31.579299213875004,25.573135615083334,26.906149120583333,43.60941134108333,28.147010869375,34.183694973083334,76.935403613,32.92643617329166,27.81717703575,39.302529739458336,45.03534843320833,64.13674309395832,53.21642420125,33.30787978470833,49.526944132541665,133308.9115125,51.762532846000006,38.22730936895832,17.197960672125003,69.33392365266667,62.197082342624995,32.789125137333336,32.32281772758333,47.48392883625,35.96690326479167,28.84961384233333,50.22848331024999,35.20575306925,57.1666874555,60.715685318458334,43.743896856333336,50.943286516875006
2016.0,28.21921782,22.23268119,22.126035339999998,43.76764737,24.81516636,33.63170664,77.08138668000001,30.60839305,27.59540663,35.98891631,42.35989308,64.40739558999998,50.62033041000001,31.81401454,47.8758279,133647.0,49.54464266000001,37.52553225999999,14.24556519,70.40110472,59.440157619999994,31.11921575,28.84683692,45.52065728,30.80663702,27.863703529999995,50.85178642999999,32.16223148,53.94566206,62.16004549,41.87165748,49.00387497
2017.0,25.986746811125006,20.73959436241667,18.36645921941667,44.50135041391667,22.240238355625003,32.56744855441667,76.8415674545,28.15400073420834,28.306627916750003,34.88439408054167,40.98920397929167,65.39624102604166,47.25124854375001,30.36253651279167,45.36580069745834,139185.6387375,48.32631713650001,36.87942374604167,12.893694545375,69.54316231983336,57.82658926237501,29.32871794266667,26.809344639916674,43.922194223750004,27.805010447708337,27.33186721766667,51.85343221475,31.286049285750003,50.578390149499995,62.47040788404166,40.72722125616667,47.339304038125
2018.0,26.18295872,23.25685367,18.07151577,46.24936599,22.48661385,30.86859688,76.41103193,26.28072999,30.55043578,37.34975889,43.38385386,66.46948828,43.84515549,28.4291724,42.71600386,150941.0,50.81556747,34.77042624,14.52704893,66.35162219,58.91671761,27.58078656,27.56542997,43.39911471,30.87842282,28.18548101,53.646294299999994,35.07026061,48.37874952,61.77892198,40.79802243,46.76131861
