anio,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
2015.0,207024.33901333335,222182.68676374998,218297.64895583334,194749.4620454167,238708.63137083338,200535.15058333334,97058.654844875,190584.85888208332,300275.42788624996,160399.55473083333,187832.66038208333,121466.79121,140552.94867416663,211795.28406499999,179597.94577041664,133308.9115125,168678.17981333332,176237.84952416664,329547.8243025,106105.01384291667,139457.51785708335,213642.94620250002,211087.361495,156835.53092833332,202316.31274916665,227822.36205666664,159420.12012791663,198761.68287916665,139060.41101791666,126081.52899208333,181959.92291708334,141364.01008708333
2016.0,203879.0,241711.0,236420.0,186647.0,204850.0,192605.99999999997,96910.0,200729.0,289548.0,168642.0,227379.0,111178.0,139436.0,212427.0,174051.0,133647.0,160237.0,177662.0,401182.0,103772.0,137999.0,227068.00000000003,220233.0,152541.99999999997,196878.0,239135.0,155929.0,195767.0,142812.00000000003,127445.0,182260.0,150466.0
2017.0,206759.82258666668,250712.36051125004,255037.4794941667,180882.07152958337,185963.13937916665,187792.54441666667,97585.774852625,205790.5400929167,284439.55783875,171594.47921916668,233962.41859291666,103954.08899000002,141840.94347583334,215316.33123500002,171093.92230458334,139185.6387375,152263.17778666667,178449.36962583335,411232.8257475,102915.10168208335,137135.1206179167,234967.73184750002,226746.65040500002,153144.66297166666,194854.78090083334,239506.49974333338,151985.44709708332,190353.13137083338,147130.47800708338,125484.11818291666,184981.23275791667,153314.8509879167
2018.0,222261.0,223622.0,259734.0,181276.0,220348.0,193318.0,98408.0,203138.0,290639.0,163305.0,164562.0,108444.0,150282.0,218304.0,172902.0,150941.0,150123.0,178553.0,288318.0,106327.0,137302.0,216233.0,223307.0,164805.0,202851.0,214927.0,146301.0,181031.0,151728.0,112360.0,191822.0,140328.0
